city,city_key,date,timestamp,lat,lon,current_speed,free_flow_speed,confidence,congestion_level,traffic_index,day_of_week,is_weekend,is_holiday,data_source
Recklinghausen,recklinghausen,2024-01-30,2024-01-30 12:00:00,51.6144,7.1979,44.2,52.5,0.95,0.262,26.22,1,False,False,synthetic
Recklinghausen,recklinghausen,2024-01-31,2024-01-31 12:00:00,51.6144,7.1979,39.5,54.7,0.95,0.464,46.4,2,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-01,2024-02-01 12:00:00,51.6144,7.1979,44.9,55.5,0.95,0.318,31.8,3,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-02,2024-02-02 12:00:00,51.6144,7.1979,35.7,52.4,0.95,0.53,52.97,4,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-03,2024-02-03 12:00:00,51.6144,7.1979,45.8,53.6,0.95,0.241,24.06,5,True,False,synthetic
Recklinghausen,recklinghausen,2024-02-04,2024-02-04 12:00:00,51.6144,7.1979,47.4,50.4,0.95,0.1,10.0,6,True,False,synthetic
Recklinghausen,recklinghausen,2024-02-05,2024-02-05 12:00:00,51.6144,7.1979,39.2,52.7,0.95,0.427,42.68,0,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-06,2024-02-06 12:00:00,51.6144,7.1979,44.4,57.9,0.95,0.388,38.84,1,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-07,2024-02-07 12:00:00,51.6144,7.1979,43.1,55.1,0.95,0.364,36.44,2,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-08,2024-02-08 12:00:00,51.6144,7.1979,47.4,58.7,0.95,0.322,32.18,3,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-09,2024-02-09 12:00:00,51.6144,7.1979,43.4,56.7,0.95,0.392,39.23,4,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-10,2024-02-10 12:00:00,51.6144,7.1979,45.7,52.1,0.95,0.202,20.23,5,True,False,synthetic
Recklinghausen,recklinghausen,2024-02-11,2024-02-11 12:00:00,51.6144,7.1979,47.2,50.2,0.95,0.1,10.0,6,True,False,synthetic
Recklinghausen,recklinghausen,2024-02-12,2024-02-12 12:00:00,51.6144,7.1979,37.0,51.5,0.95,0.467,46.75,0,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-13,2024-02-13 12:00:00,51.6144,7.1979,40.1,51.7,0.95,0.375,37.54,1,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-14,2024-02-14 12:00:00,51.6144,7.1979,44.1,53.8,0.95,0.301,30.08,2,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-15,2024-02-15 12:00:00,51.6144,7.1979,40.2,51.0,0.95,0.353,35.29,3,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-16,2024-02-16 12:00:00,51.6144,7.1979,36.0,50.9,0.95,0.49,48.96,4,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-17,2024-02-17 12:00:00,51.6144,7.1979,54.2,59.4,0.95,0.146,14.6,5,True,False,synthetic
Recklinghausen,recklinghausen,2024-02-18,2024-02-18 12:00:00,51.6144,7.1979,50.1,55.0,0.95,0.15,14.99,6,True,False,synthetic
Recklinghausen,recklinghausen,2024-02-19,2024-02-19 12:00:00,51.6144,7.1979,41.3,54.0,0.95,0.391,39.06,0,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-20,2024-02-20 12:00:00,51.6144,7.1979,40.3,51.9,0.95,0.373,37.32,1,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-21,2024-02-21 12:00:00,51.6144,7.1979,46.1,59.0,0.95,0.363,36.31,2,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-22,2024-02-22 12:00:00,51.6144,7.1979,43.6,53.9,0.95,0.32,31.96,3,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-23,2024-02-23 12:00:00,51.6144,7.1979,49.8,60.0,0.95,0.282,28.18,4,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-24,2024-02-24 12:00:00,51.6144,7.1979,53.8,57.2,0.95,0.1,10.0,5,True,False,synthetic
Recklinghausen,recklinghausen,2024-02-25,2024-02-25 12:00:00,51.6144,7.1979,48.3,51.4,0.95,0.1,10.0,6,True,False,synthetic
Recklinghausen,recklinghausen,2024-02-26,2024-02-26 12:00:00,51.6144,7.1979,37.3,51.6,0.95,0.459,45.95,0,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-27,2024-02-27 12:00:00,51.6144,7.1979,40.2,50.8,0.95,0.345,34.53,1,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-28,2024-02-28 12:00:00,51.6144,7.1979,45.5,55.6,0.95,0.303,30.33,2,False,False,synthetic
Recklinghausen,recklinghausen,2024-02-29,2024-02-29 12:00:00,51.6144,7.1979,45.6,58.1,0.95,0.358,35.83,3,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-01,2024-03-01 12:00:00,51.6144,7.1979,38.2,57.8,0.95,0.566,56.58,4,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-02,2024-03-02 12:00:00,51.6144,7.1979,46.0,54.8,0.95,0.268,26.76,5,True,False,synthetic
Recklinghausen,recklinghausen,2024-03-03,2024-03-03 12:00:00,51.6144,7.1979,49.0,53.4,0.95,0.136,13.64,6,True,False,synthetic
Recklinghausen,recklinghausen,2024-03-04,2024-03-04 12:00:00,51.6144,7.1979,41.7,52.7,0.95,0.349,34.85,0,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-05,2024-03-05 12:00:00,51.6144,7.1979,45.8,55.7,0.95,0.297,29.69,1,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-06,2024-03-06 12:00:00,51.6144,7.1979,45.2,54.8,0.95,0.293,29.31,2,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-07,2024-03-07 12:00:00,51.6144,7.1979,38.5,52.3,0.95,0.441,44.11,3,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-08,2024-03-08 12:00:00,51.6144,7.1979,42.6,54.0,0.95,0.352,35.21,4,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-09,2024-03-09 12:00:00,51.6144,7.1979,42.6,51.8,0.95,0.295,29.54,5,True,False,synthetic
Recklinghausen,recklinghausen,2024-03-10,2024-03-10 12:00:00,51.6144,7.1979,51.2,54.5,0.95,0.1,10.0,6,True,False,synthetic
Recklinghausen,recklinghausen,2024-03-11,2024-03-11 12:00:00,51.6144,7.1979,40.3,52.9,0.95,0.396,39.62,0,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-12,2024-03-12 12:00:00,51.6144,7.1979,46.4,57.5,0.95,0.323,32.26,1,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-13,2024-03-13 12:00:00,51.6144,7.1979,46.4,59.3,0.95,0.364,36.39,2,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-14,2024-03-14 12:00:00,51.6144,7.1979,40.0,56.9,0.95,0.496,49.57,3,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-15,2024-03-15 12:00:00,51.6144,7.1979,40.8,54.6,0.95,0.421,42.1,4,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-16,2024-03-16 12:00:00,51.6144,7.1979,45.3,50.7,0.95,0.177,17.73,5,True,False,synthetic
Recklinghausen,recklinghausen,2024-03-17,2024-03-17 12:00:00,51.6144,7.1979,51.9,55.2,0.95,0.1,10.0,6,True,False,synthetic
Recklinghausen,recklinghausen,2024-03-18,2024-03-18 12:00:00,51.6144,7.1979,40.7,56.4,0.95,0.462,46.21,0,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-19,2024-03-19 12:00:00,51.6144,7.1979,41.1,55.8,0.95,0.438,43.83,1,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-20,2024-03-20 12:00:00,51.6144,7.1979,42.8,53.9,0.95,0.344,34.36,2,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-21,2024-03-21 12:00:00,51.6144,7.1979,41.5,58.0,0.95,0.474,47.38,3,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-22,2024-03-22 12:00:00,51.6144,7.1979,37.2,50.7,0.95,0.446,44.59,4,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-23,2024-03-23 12:00:00,51.6144,7.1979,46.3,50.7,0.95,0.146,14.64,5,True,False,synthetic
Recklinghausen,recklinghausen,2024-03-24,2024-03-24 12:00:00,51.6144,7.1979,48.1,52.7,0.95,0.147,14.71,6,True,False,synthetic
Recklinghausen,recklinghausen,2024-03-25,2024-03-25 12:00:00,51.6144,7.1979,44.1,58.3,0.95,0.407,40.7,0,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-26,2024-03-26 12:00:00,51.6144,7.1979,48.2,59.7,0.95,0.322,32.18,1,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-27,2024-03-27 12:00:00,51.6144,7.1979,50.7,59.8,0.95,0.253,25.27,2,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-28,2024-03-28 12:00:00,51.6144,7.1979,39.0,57.7,0.95,0.539,53.92,3,False,False,synthetic
Recklinghausen,recklinghausen,2024-03-29,2024-03-29 12:00:00,51.6144,7.1979,45.6,52.3,0.95,0.213,21.31,4,False,True,synthetic
Recklinghausen,recklinghausen,2024-03-30,2024-03-30 12:00:00,51.6144,7.1979,46.9,51.2,0.95,0.142,14.25,5,True,False,synthetic
Recklinghausen,recklinghausen,2024-03-31,2024-03-31 12:00:00,51.6144,7.1979,49.1,52.3,0.95,0.1,10.0,6,True,True,synthetic
Reutlingen,reutlingen,2024-01-01,2024-01-01 12:00:00,48.4914,9.2115,51.7,55.0,0.95,0.1,10.0,0,False,True,synthetic
Reutlingen,reutlingen,2024-01-02,2024-01-02 12:00:00,48.4914,9.2115,43.3,53.7,0.95,0.322,32.23,1,False,False,synthetic
Reutlingen,reutlingen,2024-01-03,2024-01-03 12:00:00,48.4914,9.2115,38.5,52.6,0.95,0.445,44.5,2,False,False,synthetic
Reutlingen,reutlingen,2024-01-04,2024-01-04 12:00:00,48.4914,9.2115,45.3,56.2,0.95,0.324,32.39,3,False,False,synthetic
Reutlingen,reutlingen,2024-01-05,2024-01-05 12:00:00,48.4914,9.2115,45.4,57.5,0.95,0.35,35.03,4,False,False,synthetic
Reutlingen,reutlingen,2024-01-06,2024-01-06 12:00:00,48.4914,9.2115,49.9,53.1,0.95,0.1,10.0,5,True,True,synthetic
Reutlingen,reutlingen,2024-01-07,2024-01-07 12:00:00,48.4914,9.2115,48.6,53.2,0.95,0.143,14.32,6,True,False,synthetic
Reutlingen,reutlingen,2024-01-08,2024-01-08 12:00:00,48.4914,9.2115,39.8,50.3,0.95,0.347,34.75,0,False,False,synthetic
Reutlingen,reutlingen,2024-01-09,2024-01-09 12:00:00,48.4914,9.2115,43.9,55.7,0.95,0.352,35.22,1,False,False,synthetic
Reutlingen,reutlingen,2024-01-10,2024-01-10 12:00:00,48.4914,9.2115,37.5,50.7,0.95,0.435,43.48,2,False,False,synthetic
Reutlingen,reutlingen,2024-01-11,2024-01-11 12:00:00,48.4914,9.2115,46.8,53.4,0.95,0.207,20.67,3,False,False,synthetic
Reutlingen,reutlingen,2024-01-12,2024-01-12 12:00:00,48.4914,9.2115,42.3,56.8,0.95,0.426,42.62,4,False,False,synthetic
Reutlingen,reutlingen,2024-01-13,2024-01-13 12:00:00,48.4914,9.2115,51.9,59.7,0.95,0.218,21.81,5,True,False,synthetic
Reutlingen,reutlingen,2024-01-14,2024-01-14 12:00:00,48.4914,9.2115,51.6,54.9,0.95,0.1,10.0,6,True,False,synthetic
Reutlingen,reutlingen,2024-01-15,2024-01-15 12:00:00,48.4914,9.2115,49.6,59.5,0.95,0.275,27.52,0,False,False,synthetic
Reutlingen,reutlingen,2024-01-16,2024-01-16 12:00:00,48.4914,9.2115,47.4,57.0,0.95,0.282,28.19,1,False,False,synthetic
Reutlingen,reutlingen,2024-01-17,2024-01-17 12:00:00,48.4914,9.2115,46.6,57.5,0.95,0.315,31.51,2,False,False,synthetic
Reutlingen,reutlingen,2024-01-18,2024-01-18 12:00:00,48.4914,9.2115,41.8,53.5,0.95,0.364,36.37,3,False,False,synthetic
Reutlingen,reutlingen,2024-01-19,2024-01-19 12:00:00,48.4914,9.2115,42.4,55.0,0.95,0.382,38.19,4,False,False,synthetic
Reutlingen,reutlingen,2024-01-20,2024-01-20 12:00:00,48.4914,9.2115,47.8,57.8,0.95,0.29,29.02,5,True,False,synthetic
Reutlingen,reutlingen,2024-01-21,2024-01-21 12:00:00,48.4914,9.2115,51.7,56.3,0.95,0.136,13.62,6,True,False,synthetic
Reutlingen,reutlingen,2024-01-22,2024-01-22 12:00:00,48.4914,9.2115,40.7,53.2,0.95,0.391,39.09,0,False,False,synthetic
Reutlingen,reutlingen,2024-01-23,2024-01-23 12:00:00,48.4914,9.2115,41.8,54.8,0.95,0.395,39.49,1,False,False,synthetic
Reutlingen,reutlingen,2024-01-24,2024-01-24 12:00:00,48.4914,9.2115,48.3,58.5,0.95,0.292,29.25,2,False,False,synthetic
Reutlingen,reutlingen,2024-01-25,2024-01-25 12:00:00,48.4914,9.2115,44.6,58.5,0.95,0.396,39.57,3,False,False,synthetic
Reutlingen,reutlingen,2024-01-26,2024-01-26 12:00:00,48.4914,9.2115,39.8,53.2,0.95,0.418,41.75,4,False,False,synthetic
Reutlingen,reutlingen,2024-01-27,2024-01-27 12:00:00,48.4914,9.2115,49.0,57.4,0.95,0.241,24.14,5,True,False,synthetic
Reutlingen,reutlingen,2024-01-28,2024-01-28 12:00:00,48.4914,9.2115,51.7,55.8,0.95,0.123,12.28,6,True,False,synthetic
Reutlingen,reutlingen,2024-01-29,2024-01-29 12:00:00,48.4914,9.2115,46.1,57.7,0.95,0.335,33.46,0,False,False,synthetic
Reutlingen,reutlingen,2024-01-30,2024-01-30 12:00:00,48.4914,9.2115,46.6,58.2,0.95,0.334,33.35,1,False,False,synthetic
Reutlingen,reutlingen,2024-01-31,2024-01-31 12:00:00,48.4914,9.2115,47.3,58.9,0.95,0.329,32.86,2,False,False,synthetic
Reutlingen,reutlingen,2024-02-01,2024-02-01 12:00:00,48.4914,9.2115,44.2,54.9,0.95,0.324,32.43,3,False,False,synthetic
Reutlingen,reutlingen,2024-02-02,2024-02-02 12:00:00,48.4914,9.2115,36.7,50.3,0.95,0.45,44.97,4,False,False,synthetic
Reutlingen,reutlingen,2024-02-03,2024-02-03 12:00:00,48.4914,9.2115,49.7,58.4,0.95,0.249,24.91,5,True,False,synthetic
Reutlingen,reutlingen,2024-02-04,2024-02-04 12:00:00,48.4914,9.2115,53.3,59.6,0.95,0.176,17.57,6,True,False,synthetic
Reutlingen,reutlingen,2024-02-05,2024-02-05 12:00:00,48.4914,9.2115,39.6,52.1,0.95,0.402,40.15,0,False,False,synthetic
Reutlingen,reutlingen,2024-02-06,2024-02-06 12:00:00,48.4914,9.2115,48.6,57.0,0.95,0.246,24.64,1,False,False,synthetic
Reutlingen,reutlingen,2024-02-07,2024-02-07 12:00:00,48.4914,9.2115,49.0,56.7,0.95,0.227,22.66,2,False,False,synthetic
Reutlingen,reutlingen,2024-02-08,2024-02-08 12:00:00,48.4914,9.2115,40.9,54.0,0.95,0.405,40.48,3,False,False,synthetic
Reutlingen,reutlingen,2024-02-09,2024-02-09 12:00:00,48.4914,9.2115,37.7,58.2,0.95,0.586,58.65,4,False,False,synthetic
Reutlingen,reutlingen,2024-02-10,2024-02-10 12:00:00,48.4914,9.2115,55.2,58.7,0.95,0.1,10.0,5,True,False,synthetic
Reutlingen,reutlingen,2024-02-11,2024-02-11 12:00:00,48.4914,9.2115,47.0,50.0,0.95,0.1,10.0,6,True,False,synthetic
Reutlingen,reutlingen,2024-02-12,2024-02-12 12:00:00,48.4914,9.2115,35.6,54.8,0.95,0.584,58.43,0,False,False,synthetic
Reutlingen,reutlingen,2024-02-13,2024-02-13 12:00:00,48.4914,9.2115,41.9,55.5,0.95,0.408,40.77,1,False,False,synthetic
Reutlingen,reutlingen,2024-02-14,2024-02-14 12:00:00,48.4914,9.2115,45.4,58.7,0.95,0.377,37.68,2,False,False,synthetic
Reutlingen,reutlingen,2024-02-15,2024-02-15 12:00:00,48.4914,9.2115,43.5,54.0,0.95,0.324,32.42,3,False,False,synthetic
Reutlingen,reutlingen,2024-02-16,2024-02-16 12:00:00,48.4914,9.2115,38.7,58.1,0.95,0.557,55.73,4,False,False,synthetic
Reutlingen,reutlingen,2024-02-17,2024-02-17 12:00:00,48.4914,9.2115,45.1,51.2,0.95,0.198,19.84,5,True,False,synthetic
Reutlingen,reutlingen,2024-02-18,2024-02-18 12:00:00,48.4914,9.2115,51.7,56.2,0.95,0.134,13.41,6,True,False,synthetic
Reutlingen,reutlingen,2024-02-19,2024-02-19 12:00:00,48.4914,9.2115,45.3,59.2,0.95,0.39,38.98,0,False,False,synthetic
Reutlingen,reutlingen,2024-02-20,2024-02-20 12:00:00,48.4914,9.2115,45.7,59.2,0.95,0.381,38.1,1,False,False,synthetic
Reutlingen,reutlingen,2024-02-21,2024-02-21 12:00:00,48.4914,9.2115,46.6,54.6,0.95,0.242,24.25,2,False,False,synthetic
Reutlingen,reutlingen,2024-02-22,2024-02-22 12:00:00,48.4914,9.2115,41.2,51.7,0.95,0.34,33.99,3,False,False,synthetic
Reutlingen,reutlingen,2024-02-23,2024-02-23 12:00:00,48.4914,9.2115,35.2,50.8,0.95,0.513,51.31,4,False,False,synthetic
Reutlingen,reutlingen,2024-02-24,2024-02-24 12:00:00,48.4914,9.2115,49.2,57.2,0.95,0.232,23.23,5,True,False,synthetic
Reutlingen,reutlingen,2024-02-25,2024-02-25 12:00:00,48.4914,9.2115,55.4,59.0,0.95,0.1,10.0,6,True,False,synthetic
Reutlingen,reutlingen,2024-02-26,2024-02-26 12:00:00,48.4914,9.2115,47.4,57.9,0.95,0.302,30.18,0,False,False,synthetic
Reutlingen,reutlingen,2024-02-27,2024-02-27 12:00:00,48.4914,9.2115,45.4,54.6,0.95,0.282,28.18,1,False,False,synthetic
Reutlingen,reutlingen,2024-02-28,2024-02-28 12:00:00,48.4914,9.2115,43.5,55.6,0.95,0.363,36.32,2,False,False,synthetic
Reutlingen,reutlingen,2024-02-29,2024-02-29 12:00:00,48.4914,9.2115,45.8,53.6,0.95,0.243,24.34,3,False,False,synthetic
Reutlingen,reutlingen,2024-03-01,2024-03-01 12:00:00,48.4914,9.2115,36.8,51.4,0.95,0.473,47.29,4,False,False,synthetic
Reutlingen,reutlingen,2024-03-02,2024-03-02 12:00:00,48.4914,9.2115,44.4,51.8,0.95,0.238,23.81,5,True,False,synthetic
Reutlingen,reutlingen,2024-03-03,2024-03-03 12:00:00,48.4914,9.2115,51.2,55.8,0.95,0.139,13.92,6,True,False,synthetic
Reutlingen,reutlingen,2024-03-04,2024-03-04 12:00:00,48.4914,9.2115,40.6,55.1,0.95,0.438,43.82,0,False,False,synthetic
Reutlingen,reutlingen,2024-03-05,2024-03-05 12:00:00,48.4914,9.2115,47.5,59.2,0.95,0.327,32.7,1,False,False,synthetic
Reutlingen,reutlingen,2024-03-06,2024-03-06 12:00:00,48.4914,9.2115,40.8,54.6,0.95,0.423,42.27,2,False,False,synthetic
Reutlingen,reutlingen,2024-03-07,2024-03-07 12:00:00,48.4914,9.2115,43.7,56.5,0.95,0.378,37.79,3,False,False,synthetic
Reutlingen,reutlingen,2024-03-08,2024-03-08 12:00:00,48.4914,9.2115,37.6,52.3,0.95,0.469,46.93,4,False,False,synthetic
Reutlingen,reutlingen,2024-03-09,2024-03-09 12:00:00,48.4914,9.2115,52.1,58.0,0.95,0.172,17.16,5,True,False,synthetic
Reutlingen,reutlingen,2024-03-10,2024-03-10 12:00:00,48.4914,9.2115,53.8,57.2,0.95,0.1,10.0,6,True,False,synthetic
Reutlingen,reutlingen,2024-03-11,2024-03-11 12:00:00,48.4914,9.2115,38.1,58.0,0.95,0.573,57.25,0,False,False,synthetic
Reutlingen,reutlingen,2024-03-12,2024-03-12 12:00:00,48.4914,9.2115,36.1,52.3,0.95,0.517,51.75,1,False,False,synthetic
Reutlingen,reutlingen,2024-03-13,2024-03-13 12:00:00,48.4914,9.2115,39.9,54.7,0.95,0.452,45.16,2,False,False,synthetic
Reutlingen,reutlingen,2024-03-14,2024-03-14 12:00:00,48.4914,9.2115,47.7,57.9,0.95,0.293,29.29,3,False,False,synthetic
Reutlingen,reutlingen,2024-03-15,2024-03-15 12:00:00,48.4914,9.2115,35.2,50.3,0.95,0.5,49.97,4,False,False,synthetic
Reutlingen,reutlingen,2024-03-16,2024-03-16 12:00:00,48.4914,9.2115,47.5,55.2,0.95,0.232,23.17,5,True,False,synthetic
Reutlingen,reutlingen,2024-03-17,2024-03-17 12:00:00,48.4914,9.2115,48.1,51.2,0.95,0.1,10.0,6,True,False,synthetic
Reutlingen,reutlingen,2024-03-18,2024-03-18 12:00:00,48.4914,9.2115,37.7,50.0,0.95,0.41,41.04,0,False,False,synthetic
Reutlingen,reutlingen,2024-03-19,2024-03-19 12:00:00,48.4914,9.2115,37.3,52.0,0.95,0.473,47.27,1,False,False,synthetic
Reutlingen,reutlingen,2024-03-20,2024-03-20 12:00:00,48.4914,9.2115,46.6,58.1,0.95,0.329,32.87,2,False,False,synthetic
Reutlingen,reutlingen,2024-03-21,2024-03-21 12:00:00,48.4914,9.2115,39.6,57.6,0.95,0.52,52.05,3,False,False,synthetic
Reutlingen,reutlingen,2024-03-22,2024-03-22 12:00:00,48.4914,9.2115,36.8,55.7,0.95,0.566,56.61,4,False,False,synthetic
Reutlingen,reutlingen,2024-03-23,2024-03-23 12:00:00,48.4914,9.2115,45.2,50.5,0.95,0.174,17.39,5,True,False,synthetic
Reutlingen,reutlingen,2024-03-24,2024-03-24 12:00:00,48.4914,9.2115,51.1,56.5,0.95,0.16,16.04,6,True,False,synthetic
Reutlingen,reutlingen,2024-03-25,2024-03-25 12:00:00,48.4914,9.2115,44.0,57.5,0.95,0.392,39.21,0,False,False,synthetic
Reutlingen,reutlingen,2024-03-26,2024-03-26 12:00:00,48.4914,9.2115,36.7,52.7,0.95,0.506,50.61,1,False,False,synthetic
Reutlingen,reutlingen,2024-03-27,2024-03-27 12:00:00,48.4914,9.2115,42.8,51.9,0.95,0.292,29.16,2,False,False,synthetic
Reutlingen,reutlingen,2024-03-28,2024-03-28 12:00:00,48.4914,9.2115,38.7,52.6,0.95,0.441,44.14,3,False,False,synthetic
Reutlingen,reutlingen,2024-03-29,2024-03-29 12:00:00,48.4914,9.2115,46.0,50.2,0.95,0.138,13.84,4,False,True,synthetic
Reutlingen,reutlingen,2024-03-30,2024-03-30 12:00:00,48.4914,9.2115,48.0,56.4,0.95,0.25,24.95,5,True,False,synthetic
Reutlingen,reutlingen,2024-03-31,2024-03-31 12:00:00,48.4914,9.2115,51.8,55.1,0.95,0.1,10.0,6,True,True,synthetic
Bremerhaven,bremerhaven,2024-01-01,2024-01-01 12:00:00,53.5396,8.5809,53.8,57.3,0.95,0.1,10.0,0,False,True,synthetic
Bremerhaven,bremerhaven,2024-01-02,2024-01-02 12:00:00,53.5396,8.5809,41.3,54.6,0.95,0.406,40.57,1,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-03,2024-01-03 12:00:00,53.5396,8.5809,44.3,57.5,0.95,0.381,38.13,2,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-04,2024-01-04 12:00:00,53.5396,8.5809,47.0,59.4,0.95,0.348,34.84,3,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-05,2024-01-05 12:00:00,53.5396,8.5809,41.5,51.6,0.95,0.324,32.44,4,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-06,2024-01-06 12:00:00,53.5396,8.5809,56.2,59.7,0.95,0.1,10.0,5,True,True,synthetic
Bremerhaven,bremerhaven,2024-01-07,2024-01-07 12:00:00,53.5396,8.5809,49.9,55.1,0.95,0.158,15.75,6,True,False,synthetic
Bremerhaven,bremerhaven,2024-01-08,2024-01-08 12:00:00,53.5396,8.5809,38.1,52.2,0.95,0.45,45.0,0,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-09,2024-01-09 12:00:00,53.5396,8.5809,39.2,50.3,0.95,0.368,36.84,1,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-10,2024-01-10 12:00:00,53.5396,8.5809,53.4,59.6,0.95,0.175,17.46,2,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-11,2024-01-11 12:00:00,53.5396,8.5809,43.8,52.0,0.95,0.263,26.26,3,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-12,2024-01-12 12:00:00,53.5396,8.5809,41.2,53.4,0.95,0.381,38.11,4,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-13,2024-01-13 12:00:00,53.5396,8.5809,45.3,50.7,0.95,0.178,17.81,5,True,False,synthetic
Bremerhaven,bremerhaven,2024-01-14,2024-01-14 12:00:00,53.5396,8.5809,49.5,55.2,0.95,0.172,17.21,6,True,False,synthetic
Bremerhaven,bremerhaven,2024-01-15,2024-01-15 12:00:00,53.5396,8.5809,45.6,57.9,0.95,0.355,35.55,0,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-16,2024-01-16 12:00:00,53.5396,8.5809,39.6,56.2,0.95,0.493,49.3,1,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-17,2024-01-17 12:00:00,53.5396,8.5809,40.9,51.0,0.95,0.33,33.04,2,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-18,2024-01-18 12:00:00,53.5396,8.5809,45.7,56.4,0.95,0.317,31.66,3,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-19,2024-01-19 12:00:00,53.5396,8.5809,38.5,51.5,0.95,0.42,42.04,4,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-20,2024-01-20 12:00:00,53.5396,8.5809,45.3,56.4,0.95,0.326,32.61,5,True,False,synthetic
Bremerhaven,bremerhaven,2024-01-21,2024-01-21 12:00:00,53.5396,8.5809,47.5,50.5,0.95,0.1,10.0,6,True,False,synthetic
Bremerhaven,bremerhaven,2024-01-22,2024-01-22 12:00:00,53.5396,8.5809,40.5,54.6,0.95,0.432,43.17,0,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-23,2024-01-23 12:00:00,53.5396,8.5809,47.6,56.4,0.95,0.258,25.78,1,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-24,2024-01-24 12:00:00,53.5396,8.5809,46.9,56.7,0.95,0.288,28.82,2,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-25,2024-01-25 12:00:00,53.5396,8.5809,43.7,52.8,0.95,0.285,28.49,3,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-26,2024-01-26 12:00:00,53.5396,8.5809,38.2,50.2,0.95,0.396,39.61,4,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-27,2024-01-27 12:00:00,53.5396,8.5809,49.4,54.7,0.95,0.162,16.18,5,True,False,synthetic
Bremerhaven,bremerhaven,2024-01-28,2024-01-28 12:00:00,53.5396,8.5809,49.4,52.6,0.95,0.1,10.0,6,True,False,synthetic
Bremerhaven,bremerhaven,2024-01-29,2024-01-29 12:00:00,53.5396,8.5809,42.3,55.6,0.95,0.398,39.79,0,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-30,2024-01-30 12:00:00,53.5396,8.5809,40.1,51.7,0.95,0.373,37.28,1,False,False,synthetic
Bremerhaven,bremerhaven,2024-01-31,2024-01-31 12:00:00,53.5396,8.5809,38.4,50.3,0.95,0.396,39.63,2,False,False,synthetic
Bremerhaven,bremerhaven,2024-02-01,2024-02-01 12:00:00,53.5396,8.5809,42.9,56.6,0.95,0.404,40.44,3,False,False,synthetic
